title,description,Brand,imageName,Tags,price,Variation,category
VAPETASIA ORIGINAL STRAWBERRY PARFAIT 100ML,"
                 Vapetasia E-Liquid lines are brought to you from Las Vegas, Nevada. Vapetasia is best-known for their Killer Kustard series and for being the producer of Vape Parfait, Vape Lemonade, and Fruit N Custard along with over a dozen other flavors across a total of 7 different lines. Available also in a 60ml bottle.Vapetasia Original E-liquid Series Features:·       100mL Glass Bottle·       70% VG·       30% PG·       Made in USA·       Available nicotine: 0mg,
3mg, 6mg, 12mg·       Strawberry Parfait Flavor CALIFORNIA
PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to
the state of California to cause birth defects or other reproductive harm.





                              ","BRAND:
VAPETASIA",VAPETASIA ORIGINAL STRAWBERRY PARFAIT 100ML.png,"VAPETASIA,ORIGINAL,E-LIQUID,SERIES 100ML,SWEET,FRUITY","$10.00,$10.00","PARFAIT STRAWBERRY 0.3MG,PARFAIT STRAWBERRY 0.6MG",E-LIQUID
VAPETASIA ORIGINAL KILLER KUSTARD 100ML,"
                 Vapetasia E-Liquid lines are brought to you from Las Vegas, Nevada. Vapetasia is best-known for their Killer Kustard series and for being the producer of Vape Parfait, Vape Lemonade, and Fruit N Custard along with over a dozen other flavors across a total of 7 different lines. Available also in a 60ml bottle.Vapetasia Original E-liquid Series Features:·       100mL Glass Bottle·       70% VG·       30% PG·       Made in USA·       Available nicotine: 0mg,
3mg, 6mg, 12mg·       Killer Kustard Flavor CALIFORNIA
PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to
the state of California to cause birth defects or other reproductive harm.





                              ","BRAND:
VAPETASIA",VAPETASIA ORIGINAL KILLER KUSTARD 100ML.png,"VAPETASIA,ORIGINAL,E-LIQUID,SERIES 100ML,SWEET,FRUITY","$9.00,$9.00,$9.00","KILLER KUSTARD 0.0MG,KILLER KUSTARD 0.3MG,KILLER KUSTARD 0.6MG",E-LIQUID
JUICE HEAD FREEZE PINEAPPLE GRAPEFRUIT 100ML,"
                 What makes Pineapple Grapefruit eJuice by Juice Head Freeze is the quality and divine refreshment from the fresh icy ripe pineapples combined with cool juicy grapefruit mixed with menthol. This Juice Head eJuice flavor will have you in a maze tangled in rich pineapple vines as you embrace the fresh cool breeze of sweet grapefruit. You’ll wander through the excitement of juicy and sweet, but the adventure doesn’t stop there. Just down the summer field is a creamy tart fountain flowing of lush flavor that mixes perfectly with the fresh pineapples and sweet grapefruit. The exotic flavors swirled together in this divine combination has been a long-awaited burst of flavor that you’ve been craving all year long. This pair of pineapples and grapefruit is a combination of sweet and sour like never before, and this flavor by Juice Head lets you taste the reason why. Don’t keep your taste buds waiting any longer. They are just waiting to jump on the clouds filled with refinement and refreshment from the pineapple and grapefruit tart combination. So give them what they want and enjoy a 100mL bottle of Pineapple Grapefruit eJuice by Juice Head Freeze solely produced by Streamline Vape Co.PINEAPPLE GRAPEFRUIT FLAVORCALIFORNIA
PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to
the state of California to cause birth defects or other reproductive harm.







<span style=""font-size: 14px;"">
&lt;!--
 /* Font Definitions */
 @font-face
	{font-family:Wingdings;
	panose-1:5 0 0 0 0 0 0 0 0 0;
	mso-font-charset:2;
	mso-generic-font-family:decorative;
	mso-font-pitch:variable;
	mso-font-signature:0 268435456 0 0 -2147483648 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:-536870145 1107305727 0 0 415 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
 /* List Definitions */
 @list l0
	{mso-list-id:571693259;
	mso-list-template-ids:1993923562;}
@list l0:level1
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:.5in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Symbol;}
@list l0:level2
	{mso-level-number-format:bullet;
	mso-level-text:o;
	mso-level-tab-stop:1.0in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:""Courier New"";
	mso-bidi-font-family:""Times New Roman"";}
@list l0:level3
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:1.5in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level4
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:2.0in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level5
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:2.5in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level6
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:3.0in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level7
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:3.5in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level8
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:4.0in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
@list l0:level9
	{mso-level-number-format:bullet;
	mso-level-text:;
	mso-level-tab-stop:4.5in;
	mso-level-number-position:left;
	text-indent:-.25in;
	mso-ansi-font-size:10.0pt;
	font-family:Wingdings;}
ol
	{margin-bottom:0in;}
ul
	{margin-bottom:0in;}
--&gt;
</span>
                              ","BRAND:
JUICE HEAD",JUICE HEAD FREEZE PINEAPPLE GRAPEFRUIT 100ML.png,"JUICE HEAD,E-LIQUID,FLAVORS,SWEET,FRUITY,FREEZE","$9.00,$9.00","PINEAPPLE GRAPEFRUIT 0.3MG,PINEAPPLE GRAPEFRUIT 0.6MG",E-LIQUID
CLOUD NURDZ SALT NIC KIWI MELON 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USAKiwi Melon FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC KIWI MELON 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","KIWI MELON 25MG,KIWI MELON 50MG",E-LIQUID
CLOUD NURDZ SALT NIC GRAPE APPLE 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USAGrape Apple FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC GRAPE APPLE 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","GRAPE APPLE 25MG,GRAPE APPLE 50MG",E-LIQUID
CLOUD NURDZ SALT NIC GRAPE STRAWBERRY 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USAGrape Strawberry FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC GRAPE STRAWBERRY 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","GRAPE STRAWBERRY 25MG,GRAPE STRAWBERRY 50MG",E-LIQUID
CLOUD NURDZ SALT NIC STRAWBERRY LEMON 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USACloud Nurdz Salt Nic Series Flavors:Grape Apple – A rendition of a lip-smacking sweet treat that combines ripe grapes with juicy tart granny smith apples.Grape Strawberry – A flavorful take on a sweet treat classic combining sweet grape and ripe strawberry.Strawberry Lemon – A flavor-packed sweet treat blend in ripe strawberry with the perfect touch of lemon.Watermelon Apple – A mouth-watering sweet treat classic blending sweet red apple and juicy watermelon.Peach Blue Razz - Luscious peachy goodness collides with a carefully balanced tart blue razz.Kiwi Melon - takes fresh kiwi, ripe melon and blended them together to make this ADV god like mix of tropical fruit juice that is sure to please.CALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC STRAWBERRY LEMON 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","STRAWBERRY LEMON 25MG,STRAWBERRY LEMON 50MG",E-LIQUID
CLOUD NURDZ SALT NIC WATERMELON APPLE 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USAWatermelon Apple FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC WATERMELON APPLE 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","WATERMELON APPLE 25MG,WATERMELON APPLE 50MG",E-LIQUID
CLOUD NURDZ SALT NIC PEACH BLUE RAZZ 30ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of five delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz Salt brings you the same amazing flavors in Nicotine Salt formulation.Cloud Nurdz Salt Nic Series Features:30mL Chubby BottleDropper In BottleNicotine Salts FormulationCrafted For Ultra-Low Wattage & Pod-Based SystemAvailable nicotine: 25mg, 50mgMade in USAPeach Blue Razz FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.<span style=""font-size: 14px;"">&lt;span style=""font-size: 14px;""&gt;
&amp;lt;!--
 /* Font Definitions */
 @font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;
	mso-font-charset:0;
	mso-generic-font-family:roman;
	mso-font-pitch:variable;
	mso-font-signature:3 0 0 0 1 0;}
 /* Style Definitions */
 p.MsoNormal, li.MsoNormal, div.MsoNormal
	{mso-style-unhide:no;
	mso-style-qformat:yes;
	mso-style-parent:"""";
	margin:0in;
	margin-bottom:.0001pt;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
p
	{mso-style-priority:99;
	mso-margin-top-alt:auto;
	margin-right:0in;
	mso-margin-bottom-alt:auto;
	margin-left:0in;
	mso-pagination:widow-orphan;
	font-size:12.0pt;
	font-family:""Times New Roman"",serif;
	mso-fareast-font-family:""Times New Roman"";}
.MsoChpDefault
	{mso-style-type:export-only;
	mso-default-props:yes;
	font-family:""Calibri"",sans-serif;
	mso-ascii-font-family:Calibri;
	mso-ascii-theme-font:minor-latin;
	mso-fareast-font-family:Calibri;
	mso-fareast-theme-font:minor-latin;
	mso-hansi-font-family:Calibri;
	mso-hansi-theme-font:minor-latin;
	mso-bidi-font-family:Arial;
	mso-bidi-theme-font:minor-bidi;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;
	mso-header-margin:.5in;
	mso-footer-margin:.5in;
	mso-paper-source:0;}
div.WordSection1
	{page:WordSection1;}
--&amp;gt;
&lt;/span&gt;</span>
                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ SALT NIC PEACH BLUE RAZZ 30ML.png,"CLOUD NURDZ,SALT NIC,30ML SERIES,FRUITY,SWEET","$8.00,$8.00","PEACH BLUE RAZZ 25MG,PEACH BLUE RAZZ 50MG",E-LIQUID
CLOUD NURDZ PEACH BLUE RAZZ 100ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of 6 delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz E-liquid Series Features:100mL Glass Bottle70% VG30% PGMade in USAAvailable
nicotine: 0mg, 3mg, 6mgPeach Blue Razz FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.








                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ PEACH BLUE RAZZ 100ML.png,"CLOUD,NURDZ,FRUIT,100ML,E-JUICE,E-LIQUID,ORIGINAL","$9.00,$9.00,$9.00","PEACH BLUE RAZZ 0.0MG,PEACH BLUE RAZZ 0.3MG,PEACH BLUE RAZZ 0.6MG",E-LIQUID
CLOUD NURDZ KIWI MELON 100ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of 6 delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz E-liquid Series Features:100mL Glass Bottle70% VG30% PGMade in USAAvailable
nicotine: 0mg, 3mg, 6mgKiwi Melon FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.








                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ KIWI MELON 100ML.png,"CLOUD,NURDZ,FRUIT,100ML,E-JUICE,E-LIQUID,ORIGINAL","$9.00,$9.00,$9.00","KIWI MELON 0.0MG,KIWI MELON 0.3MG,KIWI MELON 0.6MG",E-LIQUID
CLOUD NURDZ GRAPE APPLE 100ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of 6 delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz E-liquid Series Features:100mL Glass Bottle70% VG30% PGMade in USAAvailable
nicotine: 0mg, 3mg, 6mgGrape Apple FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.








                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ GRAPE APPLE 100ML.png,"CLOUD,NURDZ,FRUIT,100ML,E-JUICE,E-LIQUID,ORIGINAL","$9.00,$9.00,$9.00","GRAPE APPLE 0.0MG,GRAPE APPLE 0.3MG,GRAPE APPLE 0.6MG",E-LIQUID
CLOUD NURDZ WATERMELON APPLE 100ML,"
                 Cloud Nurdz is brought you by OG E-Liquids from Hollywood, California. Cloud Nurdz introduces a tasty line-up of sweet treat delights that pairs complementary, mouth-watering fruity variations to perfection. With a core line-up consisting of 6 delectable flavors, they’ve successfully crafted sweet fruity blends that deliciously combines apple, blue raspberry, grape, lemon, peach, strawberry, and watermelon. Cloud Nurdz E-liquid Series Features:100mL Glass Bottle70% VG30% PGMade in USAAvailable
nicotine: 0mg, 3mg, 6mgWatermelon Apple FlavorCALIFORNIA PROPOSITION 65 - Warning: This product contains nicotine, a chemical known to the state of California to cause birth defects or other reproductive harm.








                              ","BRAND:
CLOUD NURDS",CLOUD NURDZ WATERMELON APPLE 100ML.png,"CLOUD,NURDZ,FRUIT,100ML,E-JUICE,E-LIQUID,ORIGINAL","$9.00,$9.00,$9.00","WATERMELON APPLE 0.0MG,WATERMELON APPLE 0.3MG,WATERMELON APPLE 0.6MG",E-LIQUID
