title,description,Brand,imageName,Tags,price,Variation,category
VOOPOO UFORCE COILS ,"
                VOODOO Uforce Replacement Coils  The VOOPOO UFORCE Replacement Coils delivers a bottom vertical structure to ensure maximum flavor performance coupled with ample wicking ports to ensure consistency during extended use. Comes in a pack of 5 coils.The U2 0.4 ohm coil head consists of vertically-oriented dual macro coils rated for use between 40 and 80W and recommended for best use between 55 and 65W. The U4 0.23 ohm quadruple coil head consists of vertically-oriented dual parallel coils rated between 50 and 120W and are recommended for best use between 60 and 80W. VOODOO Uforce Replacement Coils Features:0.4ohm Uforce U2 Coils - rated for 40-80W0.23ohm Uforce U4 Coils - rated for 50-120W0.15ohm Uforce U6 Coils - rated for 65-110W0.15ohm Uforce U8 Coils - rated for 70-130W0.13ohm Uforce N1 Single Mesh Coils - rated for 50-100W0.3ohm Uforce N2 Dual Mesh Coils - rated for 45-80W0.2ohm Uforce N3 Triple Mesh Coils - rated for 65-80W0.6ohm Uforce P2 Single Mesh Coils - rated for 24-28W0.15ohm Uforce R2 RBA Dual Coil - rated for 50-100W0.4ohm Uforce D4 Quad Coils - rated for 50-90WVertical Coil StructuresOrganic CottonGold-Plated ConnectionCompatibility:UFORCE Sub-Ohm TankUFORCE T1 Sub-Ohm Tank systemVoopoo Mojo KitPackage Includes:5 coils per packWARNING: Please
have a great understanding and technical knowledge on how to use this product
in order to properly use it. There is always an inherent risk when using
any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not
held responsible for any damage for any modification of the batteries,
chargers, devices and other products that we carry in any form or shape, this
is including pack making.
SunshineNovelty.com and any or all
of SunshineNovelty.com’s parent and subsidiary companies will not be held
responsible or liable for any injury, damage, or defect, permanent or temporary
that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion
Polymer) and any rechargeable battery and/or batteries as well as chargers.
Please have a greater understanding of the batteries and/or chargers you are
using and how to care for them properly. 



 
                              ","BRAND:
VOOPOO",VOOPOO UFORCE COILS .png,VOOPOO UFORCE COILS,"$11.00,$11.00,$12.50,$14.00,$11.50,$9.50,$11.00,$13.00,$14.00","D4,N1,N2,N3,P2,U2,U4,U6,U8",COILS
VAPORESSO GT COIL ,"
                VAPORESSO GT COIL The Vaporesso NRG GT Replacement Coils (3-Pack) presents a dynamic coil option for the NRG Sub-Ohm Tank and the Cascade series, deploying traditional cotton and signature cCelll Ceramic with it's innovative structure. Now available in GT Mesh Coils.Vaporesso NRG GT Replacement Coils Features:GT Cores Structure0.5ohm GT cCell Core - rated for 15-40W0.3ohm GT cCell2 Core - rated for 35-40W0.4ohm GT 2 Core - rated for 40-80W0.15ohm GT 4 Core - rated for 30-70W0.2ohm GT 6 Core - rated for 40-130W0.15ohm GT 8 Core - rated for 50-110W0.18ohm GT Mesh Core - rated for 50-90WComes in a pack of three (3). INCLUDES:VAPORESSO GT COIL 
                              ","BRAND:
VAPORESSO",VAPORESSO GT COIL .png,,"$6.00,$8.00,$7.00,$5.50,$6.00,$8.00,$6.00","CCELL,CCELL 2,GT2,GT4,GT6,GT8,MESH",COILS
SMOK NOVO 2 COIL ,"
                
                
              ","BRAND:
SMOK",SMOK NOVO 2 COIL .png,,"$6.00,$6.00,$6.00","DC 1.4 OHM,MESH 1.0 OHM,QUARTZ",COILS
GEEKVAPE IM & AERO MESH REPLACEMENT COILS,"
                Geek Vape IM & Aero Mesh Replacement CoilsThe Geek Vape IM & Aero Mesh Coils (features the Super Mesh) are the newest coils for a selective of tanks on Geek Vape's incredible line-up, such as the Cerberus Tank, Aero Mesh, & Shield Tank.Geek Vape IM & Aero Mesh Replacement Coils Features:Aero Mesh Coil System IM Coil SystemSuper Mesh Coil System0.2 Ohm Super Mesh X1 Coil - Rated for 30-90W0.4ohm IM1 Coil - Rated for 40-60W0.15ohm IM4 Coil - Rated for 60-80WKanthal Wires 100% Organic Cotton Compatibility:Geek Vape Shield Sub-Ohm Tank - Aegis 100W KitGeek Vape Aero Sub-Ohm Tank - Blade 235W KitGeek Vape Aero Mesh Sub-Ohm Tank - Aegis Legend 200W KitGeek Vape Cerberus TankSMOK TFV8 Baby SeriesSMOK TFV12 Baby Prince TankPackage Includes:Geek Vape IM & Aero Mesh Replacement Coils Features:Aero Mesh Coil System IM Coil SystemSuper Mesh Coil System0.2 Ohm Super Mesh X1 Coil - Rated for 30-90W0.4ohm IM1 Coil - Rated for 40-60W0.15ohm IM4 Coil - Rated for 60-80WKanthal Wires 100% Organic Cotton Package Includes:5 coils per pack
                              ","BRAND:
GEEKVAPE",GEEKVAPE IM & AERO MESH REPLACEMENT COILS.png,,"$9.00,$10.00,$10.00,$10.00","IM1,IM4,SUPER MESH 0.2 OHMs,SUPER MESH X2 - 0.3OHMs",COILS
SMOK NORD REPLACEMENT POD,"
                Smok NORD Replacement Pod Smok Nord Replacement Pod is designed for Smok Nord Vape Kit. It has 3ml e-juice capacity and features an e-liquid window for checking e-juice level. When you need to refill it, you just pull out the rubber plug and inject e-juice from the side. It is compatible with 0.6ohm mesh coil and 1.4ohm regular coil. The mesh coil will produce massive clouds and nice flavor. The 1.4ohm coil is designed for MTL vaping. The pod adopts improved duck-billed mouthpiece, which comes with a lip curve on it, it is perfect fit your mouth and offer better experience.Smok NORD Replacement Pod Features:Manufactured by: SMOKCapacity: 3mlResistance: 0.6ohm mesh coil or 1.4ohm regular coilFit for: Smok Nord Pod System KitSold as Pack of 1WARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 
                              ","BRAND:
SMOK",SMOK NORD REPLACEMENT POD.png,"POD DEVICE,SMOK POD DEVICE",,,COILS
PULSAR APX ATOMIZER COIL- TRIPLE QUARTZ,"
                 This Pulsar APX Wax Replacement Triple Quartz Coil is a certified Pulsar Vaporizers replacement part. Triple-quartz coils offer super-fast heating for quick, rich 5-second rips. PULSAR APX ATOMIZER COIL- TRIPLE QUARTZ FEATURES:Replacement for the Pulsar APX WaxTriple quartz coil = 5 second dabsWorks with glass or steel mouthpieceCertified Pulsar replacement partPACKAGE INCLUDES:1 PULSAR APX Wax Triple Quartz CoilWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
PULSAR",PULSAR APX ATOMIZER COIL- TRIPLE QUARTZ.png,"PULSAR,APX,ATOMIZER COIL,TRIPLE QUARTZ COIL",,,COILS
YOCAN TRIO REFILLABLE PODS ,"
                YOCAN TRIO REFILLABLE PODS The Hive 2.0 is a special device designed for both juices as well as concentrates with the two special atomizers included in the kit. The heating element is constructed out of a quartz coil which provides the purest taste and guarantees a clean vapor. The atomizer is a top fill unit that features a leak proof design to avoid any unwanted messes and loss of any essential oils. The atomizer is also secured by a magnetic connection, this way the atomizer can be locked and loaded without having to worry about stripping any precious threads. Given its compact and portable size, the Hive 2.0 features a simple design and is small enough to fit in the palm of your hand to keep it discreet and stealthy for maximum potability for on-the-go usage. The 650mAh internal battery is easily charged through the micro USB port. To know what charge the internal battery is at, the Hive 2.0 features and intelligent battery indicator to let the user know how much battery is left in the unit.Yocan Hive 2.0 650mAh Wax All In One Kit Features:Discreet AIO deviceSuitable for juice and concentrateConnected by magnetic connectionVoltage adjustable (Low/Middle/High)Window and USB chargingCompact and portableAvailable Colors:Black | Silver | Gold | Red | Blue | Rainbow | Rasta | CamouflagePackage Includes:1x Yocan Hive 2.0 Box Mod1 x Juice Atomizer1 x Concentrated Atomizer1 x Connector1 x Pick Tool1 x User Manual1 x Micro USB cableWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
YOCAN",YOCAN TRIO REFILLABLE PODS .png,YOCAN TRIO REFILLABLE PODS,"$6.00,$6.00,$6.00","CBD / OIL,JUICE,WAX / CONCENTRATE",COILS
FREEMAX MESH PRO COILS,"
                
                
              ","BRAND:
FREEMAX",FREEMAX MESH PRO COILS.png,,"$9.00,$10.00,$11.00,$7.00,$7.00,$9.50","DOUBLE,QUAD,QUINTUPLE,SINGLE 0.12OHM,SINGLE 0.15OHM,TRIPLE",COILS
FREEMAX FIRELUKE MESH COIL 5PK,"
                Freemax Fireluke Mesh Coil The FreeMax FireLuke Mesh Tank has become a big hit on the market, and its all due to the incredibly designed FireLuke Vape Coils. This 5-pack of coils match perfectly with the FireLuke Mesh Tank’s brilliant airflow design and its wide bore drip tip, making it one of the best performing sub ohm tanks of our time. The FreeMax FireLuke Mesh Coil Family are specifically designed for the FireLuke Mesh Tank, and there are a total of two options to choose from that can completely alter the experience entirely. There is a 0.15 ohm mesh coil that’s capable of reaching up to 90 watts, and a 0.12 ohm SS316L coil that’s capable of up to 550 degrees Fahrenheit. Both coils can be used in wattage and voltage modes, while the stainless steel coils can also be used in temperature control mode.Ce4 900mah Blister Kit Features:
 Resistance: 0.12/ 0.15ohmWattage Range: 40 - 90WTemperature Range: 400F - 500FReplacement for FreeMax Fireluke Mesh Sub-Ohm TankWicking Material: Organic Cotton
Ce4 900mah
Blister Kit Include










 1 x Freemax Fireluke Mesh Replacement Coil (5 Pack)User Manual

                              ","BRAND:
FREEMAX",FREEMAX FIRELUKE MESH COIL 5PK.png,,"$10.00,$12.00,$10.00,$12.00,$10.00,$10.00,$12.00,$11.00,$10.00","MESH 0.12OHM,MESH SS316L 0.12OHM,NX2,TNX2 0.5 OHM,TX1 0.12 OHM,TX1 KANTHAL 0.15 OHM,X1 MESH 0.15OHM,X2 MESH 0.2OHM,X3 MESH 0.15OHM",COILS
SMOK NORD REPLACEMENT COILS,"
                Smok NORD Replacement CoilsThe Smok Nord Mesh Coil 0.6ohm is specially designed for the Nord Kit and Nord Pod. This mesh coil is designed for sub ohm vaping, it has a large mesh inside, with which you can get faster heating process and massive vapor clouds. There are 5pcs in a pack. Just get it as a spare part.The Smok Nord Regular Coil 1.4ohm is specially designed for the Nord Kit and Nord Pod. It is designed for MTL vaping, which can help you enjoy throat hit with it. There are 5pcs in a pack. Just get it as a spare part.The Smok Nord 1.4-ohm Ceramic Coil that’s designed for flavor and longevity.WARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 
                              ","BRAND:
SMOK",SMOK NORD REPLACEMENT COILS.png,"POD DEVICE,SMOK POD DEVICE","$8.50,$9.00,$9.50,$9.50,$8.50,$9.50","CERAMIC,MESH,MTL DC COIL 0.8 OHMS,MTL MESH 0.8 OHM,REGULAR,REGULAR DC COIL 0.6 OHMS",COILS
YOCAN MAGNETO REPLACEMENT COIL & COIL CAP 5 PACK,"
                Yocan Magneto Replacement Coil & Coil Cap 5 PackThe Yocan Magneto replacement coils are for the Yocan Magneto Herbal Concentrate Vaporizer features a cap with a hidden herbal concentrate tool. The functional coil cap prevents messy leaks and connects to the coil head with magnets. The Magneto Coils comes in 100% ceramic and features dual layers for the herbal concentrate and coil.Yocan Magneto Replacement Coil Includes:1X Magneto Coils 5pcs 
                              ","BRAND:
YOCAN",YOCAN MAGNETO REPLACEMENT COIL & COIL CAP 5 PACK.png,,,,COILS
YOCAN EVOLVE-D PLUS REPLACEMENT COILS - PACK OF 5,"
                 Replacement coils for the Yocan Evolve-D Dry PLUS Herb Pen. Coils are dual pancake coil version. Not a Vaporizer. Evolve-D Plus Dry Replacement Coilsby Yocan Features:Pancake Dual CoilEach order comes with a pack of 5 coils.Rich vaporPackage Includes:5 x Yocan Evolve-D Plus Replacement CoilsWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
YOCAN",YOCAN EVOLVE-D PLUS REPLACEMENT COILS - PACK OF 5.png,"YOCAN,COILS,ATOMIZERS,VAPORIZERS",$9.00,EVOLVE-D PLUS,COILS
SNOW WOLF COILS,"
                 The SnowWolf WOLF WF Replacement Coils are a brand new addition to the SnowWolf replacement coil line introduced with the WOLF Sub-Ohm Tank, featuring an extensive WF Coil System. The WF-Coil series hosts a dedicated single inlet and outlet that ferries air from the adjustable bottom triple airflow and rushes it past the coil and cotton combination for dense clouds and heavy flavor. Comes in a pack of 5.SnowWolf Wolf Replacement Coils Features:SnowWolf WOLF Tank Coil System0.2ohm WF Coil - Rated for 60-150W, Recommended 80-140W0.16ohm WF-H Coil - Rated for 100-230W, Recommended 120-200W0.15ohm WF-M Mesh Coil0.13ohm WF-H-M Mesh CoiStainless Steel Heating Element 100% Organic Fiber CottonComes in a pack of 5.
                              ","BRAND:
SNOW WOLF",SNOW WOLF COILS.png,"NEW,HOT",,,COILS
FALCON REPLACEMENT COILS,"
                Falcon Replacement Coils

The Falcon coils come in a 3-pack, and feature multiple wicking material options and parallel as well as mesh coil designs, providing a variety of levels of taste and vapor production. HorizonTech’s wood pulp cotton wicking material is made up of 30% Wood Pulp and 70% Cotton Fiber, HorizonTech introduces a new 0.38 ohm M-Dual Mesh Core and a 0.16 ohm M1+ Mesh Core which are constructed of bamboo fibers and organic cotton. This affords the HorizonTech Falcon family of coils an average lifespan that far surpasses other coils on the market with moderate usage. Each coil also has a unique centralized liquid guiding system which makes the saturation process quicker and more uniformly concentrated.

Falcon Replacement Coils Features:


 Horizon Falcon Coil TechnologyParallel Vertical Orientation0.2ohm F1 Falcon Coil - 30% Wood Pulp & 70% Cotton - rated for 80W0.2ohm F2 Falcon Coil - Natural Flax Fiber - rated for 80W0.2ohm F3 Falcon Coil - Flax Fiber & Flax Paper - rated for 70W0.15ohm M1 Mesh Falcon Coil - Mesh Design w/ Wood Pulp & Cotton - rated for 70W0.16ohm M2 Mesh Falcon Coil - rated for 70-80W0.15ohm M-Triple Mesh Falcon Coil - 30% Wood Pulp & 70% Cotton - rated for 80-85W0.38ohm M-Dual Mesh Falcon Coil - Bamboo Fibers - rated for 80W0.16ohm M1+ Mesh Falcon Coil - Bamboo Fibers - rated for 75W




                              ","BRAND:
HORIZON TECH",FALCON REPLACEMENT COILS.png,"NEW,HOT FALCON REPLACEMENT COILS","$7.00,$7.00,$7.00,$10.00,$10.00,$7.00,$7.50,$7.00","F1,F2,F3,M-DUAL,M-TRIPLE,M1,M1+,M2",COILS
SMOK TFV8 BABY V2 COILS,"
                 The SMOK TFV8 Baby V2 Replacement Coils are crafted with dense flavors and massive cloud production in-mind, utilizing a dynamic line-up of mesh cores introduced with the TFV8 Baby V2 Sub-Ohm Tank. Comes in a pack of 3 replacement coils.SMOK TFV8 Baby V2 Replacement Coils Features:Performance-Grade TFV8 Baby V2 Coil System0.15ohm Baby V2 S1 Single Mesh Coilrated for 40-80W, recommended 60-70W0.15ohm Baby V2 S2 Quadruple Kanthal Coilrated for 30-70W, recommended 45-60W0.2ohm Baby V2 K1 Quadruple Coilsrated for 80-130W, recommended 90-120W0.15ohm Baby V2 K4 Octuple Coilsrated for 50-110W, recommended 60-80W0.17ohm Baby V2 A1 Single Coilrated for 90-140W, recommended 110-130W0.2ohm Baby V2 A2 Dual Coilrated for 70W-120W recommended 85W-105W0.15ohm Baby V2 A3 Triple Coilrated for 60-100W, recommended 80W-90WCoils Are Available in Gold and Rainbow ColorwayWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
SMOK",SMOK TFV8 BABY V2 COILS.png,NEW,"$6.50,$7.50,$8.00,$8.50,$7.50,$8.00,$8.50,$7.00","A1,A2,A2 GOLD,A3,K1,K4,S1,S2",COILS
SMOK V12 PRINCE MESH COILS,"
                 The SMOK TFV12 Prince Replacement Coils are unrivaled performance atomizer cores introduced with the amazing TFV12 Prince Tank. Performance coils features: V12 Prince Triple Mesh, V12 Prince Max Mesh. V12 Prince Strip, V12 Prince X2 Clapton, V12 Prince-T10, V12 Prince-RBA. Coil packs comes in a pack of three replacement atomizers.SMOK TFV12 Prince Replacement Coils Features:Performance Enhanced Coil StructureV12 Prince Triple Mesh Coil Design0.15ohmRated for 60-100WRecommended 80-90WV12 Prince Dual Mesh Coil Design0.2ohmRated for 70-120WRecommended 85-105WV12 Prince Max Mesh Coil Design0.17ohmRated for 70-130WRecommended 100-120WV12 Prince Mesh Coil Design0.15ohmRated for 40-80WRecommended 60-70WV12 Prince-K4 Quadriple Coil Design0.15ohmV12 Prince Strip Coil Design0.15ohmRated for 40-100WRecommended 80-100WV12 Prince X2 Clapton Dual Coil Design04.ohmRated for 40-80WRecommended 60-70WV12 Prince-T10 Decuple Coil Design0.11ohmRated for 60-120WRecommended 80-110WV12 Prince-X6 Sextuple Coil Design0.15ohmRated for 50-120WRecommended 80-100WV12 Prince-Q4 Quadruple Coil Design0.4ohmRated for 40-100WRecommended 60-80WV12 Prince-M4 Quadruple Coil Design0.17ohmRated for 30-70WRecommended 45-55WV12 Prince-RBA Rebuildable HeadTwo-Post, Dual Terminals DesignDual Coil Configurations0.25ohm Dual CoilsWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
SMOK",SMOK V12 PRINCE MESH COILS.png,NEW,"$8.00,$7.00,$7.00,$9.00","DUAL MESH,MAX MESH,MESH,TRIPLE MESH",COILS
SMOK V12 PRINCE MESH 3PK,"
                 SMOKtech’s TFV12  Prince Mesh Coils are all about power, and getting those amazing clouds! These coils are made from a Kanthal mesh, giving it the ability to heat up quickly and evenly, producing massive clouds we are sure you are going to enjoy! Each Prince V12 Mesh Coil comes in at 0.15 ohms and is rated for 40w-80w, but they vape best at 60w-70w. Having 100% organic Japanese cotton in each of these mesh coils means fast wicking and flavor for days!Coil Ohm - 0.15 ohmsCoil Material - MeshCoil Build - TwelveWick Hole - QuadWattage Range - 40 to 80WPack Quantity - 3-PackWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
SMOK",SMOK V12 PRINCE MESH 3PK.png,NEW,,,COILS
ASPIRE ATLANTIS 5PK COILS,"
                 The second genration Aspire Atlantis Subohm replacement coil is available in 0.5 ohm resistances and offers upsized wicking holes and premium organic cotton wicks.  The powerful chimney style vertical coil is back and remains American-made.  ASPIRE ATLANTIS 5PK COILS FEATURES:- Patented Aspire BVC technology- Wire made in USA- Huge vapor production- Unbelievable flavorWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly.
                              ","BRAND:
ASPIRE",ASPIRE ATLANTIS 5PK COILS.png,ASPIRE COILS 0.5OHM ATLANTIS,,,COILS
SMOK V12 PRINCE STRIP 3PK,"
                 Taste your e-liquid like never before with SMOKtech’s V12 Prince Strip Coils! Now you may be thinking “what’s the difference between mesh and strip coils?” The answer is in the spacing and size of the holes in the coils! Mesh coils tend to have smaller holes across the surface area of the coil, and the opposite being true for strip coils! The V12 Prince Strip Coils are built to have a large surface area allowing for even heating across the entire element, producing amazing flavor out of any E-Liquids it meets! These fantastic little trips to flavor town come in at .SMOK V12 PRINCE STRIP 3PK FEATURES:0.15 ohm strip coilRated for 40w-100w (best at 80w-90w)Stainless Steel ConstructionLarger heating area and pure flavorKanthal Material100% Organic Japanese CottonVertical DesignWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
SMOK",SMOK V12 PRINCE STRIP 3PK.png,NEW,,,COILS
SMOK STICK M17 REPLACEMENT COIL 5PK,"
                 The SMOK Stick M17 Replacement Coils utilizes a new atomizer system that features an elongated design, catering specifically for the Stick M17. It is equipped with quad wicking ports to ensure rapid and consistent wicking, rated for low to mid wattage outputs and intended to be flavor-orientated delivery.SMOK Stick M17 Replacement Coil Features:0.4ohm Dual Core0.6ohm Dual CoreFour Wicking Ports100% Organic CottonPackage Includes:Pack of 5 Replacement CoilsWARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 
                              ","BRAND:
SMOK",SMOK STICK M17 REPLACEMENT COIL 5PK.png,"SMOK COILS,REPLACEMENT COILS,DUAL CORE,COILS","$8.99,$8.99","0.4 OHM,0.6 OHM",COILS
SMOK VAPE 22 COIL 5PK,"
                 The SMOK Vape Pen 22 Replacement Coils utilizes the new Vape Pen Coil System that features an elongated design, catering specifically for the Vape Pen Starter Kit. Available in Vape Pen Mesh & Vape Pen Strip.SMOK Vape Pen 22 Replacement Coil Features:0.3ohm Dual Core0.4ohm X4 Quad Core - rated for 20-50W0.15ohm Vape Pen Mesh Core0.15ohm Vape Pen Strip CoreFour Wicking Ports100% Organic CottonIncludes:Pack of 5 Replacement CoilsWARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 
                              ","BRAND:
SMOK",SMOK VAPE 22 COIL 5PK.png,,"$8.99,$8.99,$8.99,$8.99,$8.99,$8.99","0.25 OHM,0.3 OHM,CORE,MESH,STRIP,X4",COILS
